SUPER_OPEID,mr_kq5_pq1,mr_ktop1_pq1,par_median,par_q1,par_q2,par_q3,par_q4,par_q5,par_top5pc,par_top1pc,k_median,k_top5pc,k_top1pc
1868,0.014552889,0.0033151554,126400,0.035332449,0.059681505,0.11507009,0.20103362,0.58888239,0.20725198,0.040381648,47300,0.11753388,0.033657759
203,0.01868738,4.8973522e-4,77400,0.11397042,0.15377186,0.2015022,0.2668319,0.26392362,0.04796597,0.0071716346,31700,0.044899356,0.0046874443
2931,0.0084330942,4.6902351e-5,109900,0.041673347,0.11251408,0.16916445,0.20875712,0.4678911,0.175341,0.034161203,36800,0.045367286,0.0068730838
4838,0.0064177304,0,63000,0.15506712,0.2091058,0.21403173,0.23777749,0.18401791,0.031049144,0.0025047485,24700,0.010301675,9.7757019e-4
1490,0.01816424,7.5278454e-5,56700,0.18489558,0.22016844,0.25965917,0.21768667,0.1175902,0.018019605,0.0027504957,28300,0.016338123,0.003351538
2353,0.0066766385,0.0011127309,114000,0.021438349,0.064273573,0.13433298,0.26091552,0.51903963,0.18419328,0.037000399,53100,0.15879178,0.041656069
22884,0.0068219681,0,80600,0.076562874,0.15840435,0.21706823,0.28362685,0.26433763,0.038337067,0.0034038017,28800,0.014944038,0.001072515
3270,0.013760934,1.4004892e-5,94700,0.056664504,0.099311128,0.19257043,0.29425675,0.35719717,0.070022032,0.010236129,52700,0.082444653,0.010694143
5734,0.032162245,6.06098e-5,34500,0.3317906,0.31750828,0.16774797,0.12892315,0.054029986,0.0074584815,0.0012246413,22300,0.0026683256,9.9023711e-4
2074,0.011675529,0,71500,0.089148834,0.16597274,0.26118746,0.3016535,0.18203737,0.028150599,0.0039308551,35300,0.025612654,0.0020320052
7986,0.015616477,0,29900,0.38912919,0.28857985,0.16389245,0.11063594,0.047762573,0.0052864742,4.6232514e-4,18900,0.0045658373,7.4713444e-4
10509,0.055862065,0,42400,0.31601173,0.26608276,0.20713496,0.14638259,0.064387962000000007,0.0051344982,0.0022928566,33200,0.019523533,0.0021100976
2728,0.023019336,0.0015902122,164600,0.038505599,0.051822692,0.082808569,0.15469781,0.67216539,0.37882301,0.12935546,60300,0.2407331,0.097587794
2354,0.01494779,4.9860566e-5,94300,0.046895918,0.10644486,0.18325879,0.29222944,0.37117094,0.11553506,0.01624939,47600,0.062690958,0.0086692525
3713,0.0064616059,9.9743123e-4,141200,0.016432583,0.065041251,0.11054303,0.1602326,0.64775056,0.31677681,0.078939587,59900,0.20861544,0.054037094
4661,0.0074167168,0.0010361358,119300,0.057154361,0.10661892,0.13214789,0.17757855,0.52650028,0.27990392,0.081500396,31200,0.042189002,0.015453354
3714,0.021393161,3.7638546e-4,79500,0.07955189,0.16146532,0.2162021,0.22676349,0.31601724,0.057280786,0.0060856338,45900,0.085964799,0.0094442442
9089,0.012957712,0,71800,0.058400009,0.18372151,0.27051258,0.31227112,0.17509484,0.021368125,0,30600,0.024867591,0.0041135182
1801,0.0042376798,1.8426722e-4,107800,0.025576184,0.063675366,0.13675818,0.27583727,0.49815309,0.12123422,0.01931932,46300,0.091735385,0.021309245
3272,0.0043169204,6.2020794e-5,81800,0.093483724,0.16758917,0.16850485,0.3363404,0.23408189,0.061862491,0.027886612,31200,0.0060470612,0.0017911873
3571,0.013860577,4.822865e-4,91700,0.059579693,0.11041516,0.19777516,0.27836987,0.3538602,0.081954651,0.0089459578,41600,0.078126013,0.01596139
1097,0.0074631837,4.2803367e-5,98200,0.039980922,0.095733449,0.18137567,0.29024222,0.39266777,0.10339538,0.01286331,41400,0.082832061,0.0095512988
2075,0.0061042444,3.3703098e-5,90200,0.055242322,0.11326587,0.18758303,0.3164973,0.32741159,0.036452156,0.0038299018,36000,0.032152411,0.0029612898
3961,0.0093278224,0,88900,0.063178763,0.13002415,0.19133027,0.27345484,0.34201202000000003,0.071007274,0.011884223,34600,0.037263215,0.0053831819
20552,0.01009635,0,89100,0.07891088,0.11640716,0.18486059,0.27020597,0.34961551,0.099667534,0.019784423,30200,0.029466556,0.0078609213
2466,0.019000696,0,45200,0.25191858,0.25599179,0.23392583,0.17263938,0.08552447,0.014022802,3.9174446e-4,29700,0.009051268,0.0019434053
3273,0.010044537,3.1924341e-8,72200,0.10266445,0.1569543,0.25257987,0.30832753,0.17947383,0.02315608,0.0036888532,31000,0.01835151,0.0016456868
1209,0.02964537,4.9789879e-4,51800,0.19784145,0.24128802,0.23553401,0.18365359,0.14168292,0.016072478,0.0015246617,30500,0.031325996,0.0037501818
2729,0.016615044,0,94400,0.057250563,0.11645214,0.17905775,0.24212295,0.40511656,0.12924768,0.029986456,45900,0.11703391,0.030723272
129,0.017591679,0.0041402928,174000,0.030466165,0.0534385,0.081116386,0.13245763,0.70252132,0.42597306,0.15399452,81500,0.42388153,0.21091336
1171,0.029232727,0.0060680341,139800,0.039317533,0.06321729,0.11517868,0.17000231,0.61228418,0.26962224,0.053890709,82400,0.37278041,0.11106659
2548,0.010933083,0.0012637998,82700,0.050670542,0.11713257,0.24700576,0.26928264,0.31590843,0.074171543,0.009088167,45000,0.078465454,0.021538388
3274,0.017978437,0.0011470667,174200,0.045679741,0.047854267,0.10426855,0.13896203,0.66323543,0.42424002,0.12276054,57200,0.22117552,0.071224883
7279,0.029230911,7.4821973e-4,68600,0.13375214,0.19789232,0.20208368,0.22397853,0.2422934,0.056372669,0.0087196799,41100,0.061039519,0.0072358502
4595,0.0083049545,5.8654143e-4,67600,0.096104302,0.18399054,0.28183991,0.2895208,0.14854448,0.014250359,0.0025729463,34800,0.021046262,0.0020461178
8083,0.016287753,0,53700,0.19552155,0.23995934,0.25168955,0.24308413,0.069745295,0.015665831,0.0037065751,23300,0.006092154,3.0051341e-4
17,0.030289005,4.228731e-4,52400,0.19686426,0.23786041,0.23242515,0.20468158,0.12816855,0.014865147,0.0014193369,33600,0.030883327,0.0021933708
30838,0.0075716404,1.9922489e-5,80700,0.090701818,0.14882238,0.1947649,0.30437851,0.26133242,0.035174623,0.0033646696,30200,0.025012936,0.0014231568
3048,0.0091001345,0,80000,0.057620641,0.13632341,0.23659945,0.32491869,0.2445378,0.042176574,0.0045257667,43000,0.046605047,0.0053593074
7570,0.015460166,1.2503927e-4,57900,0.12447993,0.24443929,0.29567954,0.24746658,0.087934747,0.0092971679,0.0031990667,30900,0.021255827,0.0021301873
1098,0.024084078,0,63900,0.13540597,0.17384079,0.2664443,0.24387932,0.18042962,0.027285272,0.0049762842,36200,0.037608203,0.0056737103
1099,0.0062430608,0.0022840239,107500,0.060712356,0.09218277,0.14899667,0.24119505,0.45691323,0.14278966,0.014221186,40900,0.073012009,0.014328302
2270,0.016622903,4.6265454e-4,76600,0.15893532,0.14762105,0.17057709,0.27242526,0.25044125,0.019909374,0.0019488325,27800,0.025204487,0.0038862526
26110,0.0048527694,7.2622264e-5,53400,0.19427854,0.23937804,0.24527451,0.21229751,0.10877159,0.011779155,0.0025590009,17900,0.0063279457,5.0759065e-4
4788,0.01653038,4.6585425e-4,57400,0.16004509,0.23235834,0.26291412,0.23678625,0.10789618,0.016185349,0.0015812453,29200,0.021742474,0.0021672456
9621,0.013170211,5.5151664e-5,65400,0.1387811,0.18460013,0.26178601,0.28328463,0.131548,0.016558731,0.0031933044,33500,0.030316526,7.7826699e-4
1920,0.010366381,0,66600,0.040379152,0.16597344,0.29742432,0.29479125,0.20143186,0.022198129,0.0084044198,36600,0.018303854,0.0034488065
10279,0.0040483051,1.5804049e-4,63700,0.098716021,0.20048183,0.25316769,0.31214267,0.13549185,0.011602485,0.0046279933,34700,0.014461384,0.0010548381
2933,0.01739048,7.1326303e-6,86100,0.082739033,0.13837858,0.19190061,0.24089332,0.34608853,0.097424634,0.01767564,40800,0.074036665,0.015295522
1681,0.0065811775,2.3470986e-5,62700,0.1210416,0.19987828,0.28321049,0.29279211,0.10307746,0.0095368866,7.9452444e-4,28500,0.016327899,0.0022793657
1921,0.0054380787,3.6156329e-5,66000,0.1105644,0.18608741,0.27764779,0.28591719,0.13978316,0.023756403,0.0020785925,30800,0.021811226,0.0013333079
3781,0.022786858,6.2406831e-4,76500,0.11069468,0.16337775,0.20187078,0.28921804,0.23483863,0.022319838,0.0023906799,34700,0.030277457,0.0023902263
2735,0.027616285,0,66300,0.11998915,0.17917879,0.26334321,0.27764332,0.15984544,0.017515339,0,40200,0.026309188,7.692842e-4
3573,0.025131643,0,58200,0.17143033,0.21462537,0.25549829,0.24373412,0.11471187,0.014684068,0.0022688224,29400,0.037949629,0.0035639068
7870,0.018509449,4.0989703e-6,63700,0.15357053,0.20117036,0.22454718,0.23425588,0.18645599,0.038650427,0.0051867142,30100,0.024239978,0.0025937743
2407,0.019698067,1.303087e-4,43200,0.2770327,0.24012536,0.17842737,0.18979166,0.11462281,0.015546453,0.0015381201,25000,0.01655517,0.0024766829
3049,0.01356729,0,78900,0.064393327,0.13406302,0.24349836,0.34310368,0.21494164,0.061143324,0.0068872347,43300,0.070593283,0.014542682
2731,0.021943677,0.0020807018,120400,0.061278764,0.088223606,0.11882497,0.20700526,0.52466738,0.27693611,0.095192857,52700,0.14453095,0.037233151
7598,0.0097069284,0,63600,0.11316989,0.20214202,0.29015821,0.27994552,0.11458449,0.021602884,0.0027125869,29300,0.010559403,0.0013305465
30375,0.013447999,1.1536216e-4,38300,0.26849911,0.29020825,0.22380099,0.12793569,0.089555837,0.015345046,0.0088262642,26800,0.032938402,0.012014387
2732,0.029875586,0.0018669732,105300,0.070405014,0.11448722,0.13803124,0.20737395,0.46970254,0.16680755,0.034900315,55700,0.1614314,0.031976517
20923,0.022632658,0,41700,0.2709305,0.2989338,0.14831463,0.18226075,0.099560335,0.0024554264,0.0016239743,29500,0.0064071198,0.0017326546
3715,0.010574323,2.7259139e-4,110700,0.04687259,0.11964758,0.14455688,0.18943182,0.49949116,0.20246157,0.053966124,36400,0.04628627,0.006043084
2408,0.021134822,6.7894536e-5,41500,0.3095198,0.22643828,0.16727082,0.18152867,0.11524238,0.016494108,0.0024553128,25400,0.013351601,0.0019972988
3275,0.01699614,5.7545309e-5,83200,0.062232889,0.1373691,0.2058562,0.34236529,0.25217652,0.017917799,3.0723141e-4,46400,0.035257146,0.0045740865
2170,0.014401394,3.2351806e-4,71500,0.1312342,0.164272,0.22151662,0.28887361,0.19410351,0.023580577,0.0034017703,30500,0.020780215,0.002557117
2076,0.027859967,0,92600,0.063993841,0.10754037,0.16129661,0.29728597,0.36988312,0.059183326,0.0067965002,45800,0.066168778,0.0081085945
2273,0.0053216363,4.8366954e-4,114100,0.024616366,0.055586904,0.12638301,0.27038535,0.52302843,0.18461625,0.042065896,46800,0.10625687,0.03994957
4925,0.0099088941,3.7645019e-5,51000,0.23135164,0.22608417,0.21210556,0.19532695,0.13513166,0.029611139,0.0063804379,23600,0.010329239,0.0025194592
2734,0.018982267,0.0011887472,85300,0.067841403,0.13836832,0.20284586,0.26717725,0.32376707,0.069430433,0.0086495578,35300,0.045904875,0.012877272
4513,0.016280729,0,62300,0.16157107,0.199488,0.23025168,0.23153567,0.17715363,0.02483928,0.0033225112,29000,0.01901258,0.0019412586
3576,0.024330314,0.0011804866,93400,0.089184508,0.13546196,0.15887552,0.24318539,0.37329257,0.10335679,0.022955425,43100,0.095780194,0.023626706
10633,0.03893071,0.00069225841000000005,49200,0.21898758,0.25134006,0.20531721,0.15821117,0.16614385,0.035376891,0.0046544774,31400,0.03359808,0.005277086
8175,0.012879375,4.0632795e-4,99100,0.077942275,0.12147333,0.15426826,0.22829062,0.41802552,0.091567732,0.012903596,33700,0.045124788,0.0053318376
3574,0.03350284,1.0814693e-4,53100,0.19020721,0.23050578,0.25218099,0.22177677,0.10532925,0.0090630539,6.6302443e-4,28500,0.051284138,0.0039571072
3575,0.021346293,3.1481191e-4,69200,0.10496196000000001,0.16232705,0.26721954,0.26284429,0.20264721,0.029081775,0.0036101951,36800,0.053802382,0.0081804236
1448,0.040040046,9.3534752e-4,76900,0.10792967,0.16418856,0.20732972,0.21908528,0.3014667,0.055408306,0.0042792596,49600,0.10849176,0.012485059
12954,0.039884482,4.5200821e-4,32600,0.3626492,0.30985361,0.17162967,0.097333744,0.058533847,0.0084362812,5.8749452e-4,25100,0.021722855,0.0016706985
2868,0.01698599,5.5237374e-6,74200,0.10901017,0.16582616,0.21607734,0.29314077,0.2159456,0.022403087,0.0040916242,35300,0.032437164,0.0027835674
1149,0.016260199,4.8747731e-4,96000,0.088256046,0.11586115,0.15747538,0.22739854,0.41100883,0.11111608,0.015193948,35500,0.039952725,0.0056032473
1019,0.018319014,0.0077868756,87200,0.059995335,0.13641115,0.19100927,0.27374539,0.33883885,0.091386631,0.0076159961,38100,0.059561063,0.015597383
1803,0.0055070887,2.5386873e-4,81400,0.031823222,0.14095315,0.27771142,0.31037843,0.23913376,0.048031591,0.0022246898,29500,0.037528548,0.0034647889
2043,0.019603565,1.9185463e-5,60900,0.13390735,0.20052089,0.28494591,0.2677474,0.11287837,0.021212077,0.003465333,34300,0.025721485,1.5713717e-4
1923,0.009335883,8.3902373e-4,67700,0.10411154,0.18176953,0.29195398,0.29538128,0.12678364,0.019711317,0.0034604564,33700,0.031675458,0.0075442465
30063,0.0051693227,1.3998714e-4,53200,0.20859173,0.21548317,0.24095316,0.22337615,0.11159568,0.0092855413,9.3659892e-4,22800,0.0036317278,0.0012854344
21662,0.081360966,2.9668384e-4,56000,0.20257363,0.21146592,0.19340979,0.19887425,0.1936765,0.018023543,0.003432984,55000,0.23668064,0.012847152
94,0.036342092,3.2786111e-4,52600,0.19454643,0.24163291,0.23998652,0.20959161,0.11424254,0.014545076,0.0024701527,35600,0.0304699,0.0021756683
1620,0.011982939,0,71500,0.088939138,0.1554957,0.27211729,0.3149142,0.16853359,0.023809964,9.0624619e-4,29900,0.04185643,0.0076350286
98,0.006961389,0.0052430956,65800,0.16603237,0.18299067,0.20763783,0.27783346,0.16550574,0.021051709,0.0045623798,24000,0.023848712,0.0067293337
6753,0.009973635,0,82800,0.080327496,0.12134734,0.20179638,0.3383247,0.25820395,0.028330151,0.0047157723,32100,0.030157393,0.0031821653
1688,0.014177011,0,80900,0.058748573,0.14034358,0.22119534,0.31147978,0.26823276,0.051152609,0.0091820965,41000,0.061567087,0.0083083538
1742,0.013684771,6.001218e-4,58400,0.16876051,0.20335403,0.30538842,0.23527676,0.087220371,0.012227565,8.833842e-4,26200,0.024005808,0.0024825006
12584,0.011372681,1.3213044e-5,81500,0.10170621,0.15266015,0.19285345,0.25851479,0.29426536,0.064173937,0.013341177,33200,0.0304169,0.0040380042
1691,0.036340974,0.0027319,91600,0.060009461,0.10994983,0.2050209,0.28934488,0.33567494,0.06522233,0.0143293,72300,0.23852424,0.048029084
30998,0.016885567,3.2437682e-5,32200,0.32546595,0.31958625,0.22989227,0.079312101,0.045743499,0.0048611388,5.0522102e-4,16700,9.8063274e-6,9.8063274e-6
1692,0.010804862,4.0166409e-4,107600,0.032154523,0.068788812,0.13637893,0.29028532,0.47239238,0.078105435,0.008210456,49000,0.085403435,0.01287327
1705,0.0092641627,3.4776065e-5,73800,0.098997556,0.15689775,0.25569391,0.32191655,0.16649422,0.019143967,0.0018962343,30000,0.02693185,0.0018832722
1696,0.010769322,5.9966242e-4,120900,0.019974636,0.042185985,0.11905369,0.23489067,0.58389509,0.20947579,0.049772725,58000,0.19061145,0.058312055
3276,0.0080032125,0,92700,0.057326242,0.098307878,0.1603512,0.3354331,0.34858164,0.061237257,0.0081234714,43100,0.05163068,0.0082752947
1214,0.048198018,0,34300,0.35884327,0.26467901,0.17494386,0.12878957,0.072744295,0.003913647,0.0013814998,25800,0.029290453,8.4131822e-4
1924,0.0097368527,1.033434e-4,48600,0.20309564,0.27736241,0.20903179,0.19495256,0.1155577,0.019718805,0.0046270103,26700,0.015356623,8.2180125e-4
8403,0.012765503,0,59600,0.13732439,0.21202713,0.31324312,0.24599108,0.091414221,0.0099866102000000009,0.0010147193,32500,0.014541165,6.713607e-4
1493,0.019091338,2.7008407e-4,54000,0.1894791,0.23013857,0.23081081,0.20449758,0.14507385,0.027122,0.0041509084,26500,0.016564129,0.0026253841
1805,0.012844061,7.5702657e-5,67800,0.1040217,0.16274402,0.28812999,0.26847586,0.17662835,0.014119457,7.1295531e-4,40700,0.056060236,0.0049903765
1807,0.010691955,2.0295578e-5,82600,0.067021549,0.13237934,0.22014669,0.31880045,0.26165208,0.039692465,0.005165996,37800,0.041135058,0.007632114
3277,0.014237016,4.9029104e-4,77100,0.085638985,0.13793814,0.24472174,0.28903782,0.24266335,0.031314861,0.0038333989,38800,0.044644017,0.0057960139
95,0.009217469,4.8961764e-4,99400,0.052903257,0.099319384,0.15951565,0.26828796,0.41997385,0.13392854,0.030216955,40100,0.098193489,0.025216287
21283,0.0136272,1.730777e-4,42700,0.2493286,0.23712347,0.24028024,0.15541628,0.11785145,0.0024554264,5.0522102e-4,18200,0.014426006,0.0036656514
22949,0.020598924,0,49200,0.18689361,0.28092667,0.18889555,0.19339657,0.14988762,0.019649398,0.0096228058,22100,0.025883583,9.1028633e-4
41302,0.002824029,1.1819378e-4,81700,0.088216104,0.14132746,0.23671401,0.25551841,0.27822411,0.051608801,0.0057541076,23000,0.010380104,4.5356067e-4
22843,0.016634896,1.2223203e-4,32900,0.38550538,0.34028259,0.16135754,0.074068792,0.038785838,0.0065888558,5.0522102e-4,15700,0.0035879316,7.615069e-4
25594,0.027150007,3.5588291e-5,33000,0.38964942,0.26216018,0.17842132,0.12488659,0.044882439,0.014287598,0.0011846629,16900,0.0020147478,9.9439931e-4
21603,0.014799962,7.4823815e-6,51600,0.21306758,0.24177749,0.21642439,0.19486625,0.13386428,0.02060114,0.0057704393,24900,0.0098187281,0.0013890642
30314,0.016981412,2.7810893e-4,50400,0.22000612,0.23615807,0.23697552,0.17600542,0.13085487,0.032079071,0.0060236165,24100,0.014392067,0.0021286213
4579,0.003195086,0,64500,0.083520837,0.1987443,0.3278372,0.27268225,0.11721547,0.011205683,0.0067460146,27000,0.015824109,7.0570008e-4
33953,0.01266721,0.003007804,29500,0.46069685,0.31994748,0.14132762,0.050474547,0.027553517,0.0024554264,5.0522102e-4,16700,0.0077633406,0.0032176219
2737,0.030527983,4.4376118e-4,97400,0.077935554,0.12130226,0.1660331,0.22357732,0.41115177,0.090792879,0.011320206,56200,0.14779614,0.022840166
1865,0.012071272,0,64400,0.11202067,0.19892961,0.30546969,0.27676284,0.10681719,0.011393575,8.4455626e-4,34200,0.019099411,0.0018471023
1864,0.0097078029,5.7945721e-4,55200,0.11723371,0.23588011,0.35280055,0.22619991,0.067885749,0.011510258,8.8423258e-4,31200,0.01815271,0.0028861633
1869,0.01310383,4.9112114e-4,92900,0.03684026,0.09978275,0.20339432,0.29366642,0.36631617,0.087988071,0.011801567,51900,0.12669055,0.018880751
4598,0.0093687074,2.8450775e-6,67100,0.10256921,0.17447315,0.28854817,0.28832549,0.14608397,0.01777895,0.0024840909,32500,0.015058419,0.0029826984
25395,0.0234816,4.7856205e-4,81200,0.11972666,0.15892126,0.17303385,0.20921761,0.33910048,0.083260998,0.014119123,30900,0.051256854,0.0061313538
2934,0.0099887541,9.0115369e-5,54600,0.14585254,0.27060169,0.28061017,0.21666262,0.086273067,0.014493863,0.0057914555,25000,0.012479099,0.0025519165
2409,0.013454756,8.4123647e-5,47900,0.23893005,0.24790181,0.23084109,0.2099048,0.072422341,0.011644377,0.0020389305,28400,0.019127795,9.0307649e-4
2739,0.013821164,5.1076902e-4,117800,0.038133666,0.070935674,0.12750107,0.22284475,0.5405848,0.2133638,0.049347773,52500,0.1341657,0.028084628
97,0.0096661411,4.9085716e-5,66000,0.13201554,0.19230212,0.24380277,0.27885249,0.15302706,0.016971314,0.0031543609,25900,0.013089316,9.2588487e-4
3759,0.01099189,2.2249546e-5,71300,0.12676841,0.19181623,0.19646847,0.25377029,0.23117676,0.031273969,0.0040048123,29500,0.017827824,0.0016224281
2274,0.0089909779,0,72400,0.10476068,0.1650926,0.23652449,0.30508247,0.18853977,0.018505335,0.0011924898,27800,0.014032577,0.003014287
4937,0.014169036,0,63200,0.15331045,0.19835728,0.2558834,0.26128688,0.13116193,0.021847794,0.0026875923,29400,0.024589237,0.0053896056
2410,0.029727178,6.9369806e-4,37100,0.3050558,0.28829518,0.18668142,0.14599089,0.073976681,0.0041897879,2.9404886e-4,31700,0.022547796,0.0020307656
1020,0.01316584,2.7332126e-4,69100,0.1268723,0.17773406,0.23913418,0.27412018,0.18213928,0.023899036,0.0052219774,34300,0.027740527,0.0027540938
1495,0.012346011,4.2673113e-5,85000,0.07648842,0.15547481,0.18124476,0.2416161,0.34517586,0.11592212,0.028818427,43700,0.078261472,0.013047706
10027,0.0083226208,3.6334604e-5,64200,0.095145904,0.17701022,0.31471619,0.31394637,0.099181339,0.013231043,0.0025933159,30900,0.012698146,0.0012649795
1060,0.013492712,4.0141134e-5,65100,0.16081138,0.18650146,0.21752772,0.26308811,0.17207132,0.031941973,0.0035249924,27500,0.019748945,0.0021706007
3721,0.0074854619,1.1002711e-4,134300,0.018523922,0.045060128,0.099718481,0.19188838,0.64480901,0.19900037,0.026087217,55900,0.17192273,0.032656439
7687,0.0048482432,0,36700,0.28171602,0.29020882,0.20401143,0.17144008,0.052623734,0.006007011,7.5642596e-4,21000,0.011910367,0.0022240921
